FL_DATE,OP_CARRIER,OP_CARRIER_FL_NUM,City_ORIGIN,City_DEST
2018-01-01,WN,1246,Boston,Baltimore
2018-01-01,WN,1581,Boston,Baltimore
2018-01-01,WN,1726,Boston,Baltimore
2018-01-01,WN,335,Boston,Columbus
2018-01-01,WN,382,Boston,Columbus
2018-01-01,WN,1854,Boston,Dallas
2018-01-01,WN,348,Boston,Denver
2018-01-01,WN,504,Boston,Denver
2018-01-01,WN,5462,Boston,Houston
2018-01-01,WN,1591,Boston,Indianapolis
2018-01-01,WN,2041,Boston,Indianapolis
2018-01-01,WN,1590,Boston,Kansas City
2018-01-01,WN,5787,Boston,Kansas City
2018-01-01,WN,4,Boston,Chicago
2018-01-01,WN,312,Boston,Chicago
2018-01-01,WN,1613,Boston,Chicago
2018-01-01,WN,5439,Boston,Chicago
2018-01-01,WN,5867,Boston,Milwaukee
2018-01-01,WN,596,Boston,St. Louis
2018-01-01,WN,1740,Boston,St. Louis
2018-01-01,WN,5587,Boston,St. Louis
2018-01-01,WN,136,Buffalo,Baltimore
2018-01-01,WN,545,Buffalo,Baltimore
2018-01-01,WN,1599,Buffalo,Baltimore
2018-01-01,WN,1860,Buffalo,Baltimore
2018-01-01,WN,1943,Buffalo,Baltimore
2018-01-01,WN,4027,Buffalo,Baltimore
2018-01-01,WN,1677,Buffalo,Fort Lauderdale
2018-01-01,WN,411,Buffalo,Las Vegas
2018-01-01,WN,492,Buffalo,Orlando
2018-01-01,WN,1250,Buffalo,Orlando
2018-01-01,WN,6411,Buffalo,Orlando
2018-01-01,WN,483,Buffalo,Chicago
2018-01-01,WN,4004,Buffalo,Chicago
2018-01-01,WN,5730,Buffalo,Chicago
2018-01-01,WN,1700,Buffalo,Phoenix
2018-01-01,WN,406,Buffalo,Tampa
2018-01-01,WN,6043,Buffalo,Tampa
2018-01-01,WN,270,Burbank,Dallas
2018-01-01,WN,41,Burbank,Denver
2018-01-01,WN,1760,Burbank,Denver
2018-01-01,WN,245,Burbank,Las Vegas
2018-01-01,WN,316,Burbank,Las Vegas
2018-01-01,WN,424,Burbank,Las Vegas
2018-01-01,WN,610,Burbank,Las Vegas
2018-01-01,WN,725,Burbank,Las Vegas
2018-01-01,WN,1473,Burbank,Las Vegas
2018-01-01,WN,1679,Burbank,Las Vegas
2018-01-01,WN,1765,Burbank,Las Vegas
2018-01-01,WN,4036,Burbank,Las Vegas
2018-01-01,WN,426,Burbank,Oakland
2018-01-01,WN,549,Burbank,Oakland
2018-01-01,WN,558,Burbank,Oakland
2018-01-01,WN,948,Burbank,Oakland
2018-01-01,WN,1524,Burbank,Oakland
2018-01-01,WN,1712,Burbank,Oakland
2018-01-01,WN,4109,Burbank,Oakland
2018-01-01,WN,5607,Burbank,Oakland
2018-01-01,WN,5888,Burbank,Oakland
2018-01-01,WN,6333,Burbank,Oakland
2018-01-01,WN,6360,Burbank,Oakland
2018-01-01,WN,6430,Burbank,Oakland
2018-01-01,WN,6465,Burbank,Oakland
2018-01-01,WN,611,Burbank,Portland
2018-01-01,WN,342,Burbank,Phoenix
2018-01-01,WN,559,Burbank,Phoenix
2018-01-01,WN,1506,Burbank,Phoenix
2018-01-01,WN,5592,Burbank,Phoenix
2018-01-01,WN,6118,Burbank,Phoenix
2018-01-01,WN,6426,Burbank,Phoenix
2018-01-01,WN,627,Burbank,San Francisco
2018-01-01,WN,1364,Burbank,San Francisco
2018-01-01,WN,1432,Burbank,San Francisco
2018-01-01,WN,5897,Burbank,San Francisco
2018-01-01,WN,6105,Burbank,San Francisco
2018-01-01,WN,296,Burbank,San Jose
2018-01-01,WN,419,Burbank,San Jose
2018-01-01,WN,433,Burbank,San Jose
2018-01-01,WN,850,Burbank,San Jose
2018-01-01,WN,988,Burbank,San Jose
2018-01-01,WN,1588,Burbank,San Jose
2018-01-01,WN,5608,Burbank,San Jose
2018-01-01,WN,6173,Burbank,San Jose
2018-01-01,WN,6796,Burbank,San Jose
2018-01-01,WN,1191,Burbank,Salt Lake City
2018-01-01,WN,6093,Burbank,Salt Lake City
2018-01-01,WN,1486,Burbank,Sacramento
2018-01-01,WN,5618,Burbank,Sacramento
2018-01-01,WN,5623,Burbank,Sacramento
2018-01-01,WN,6139,Burbank,Sacramento
2018-01-01,WN,6158,Burbank,Sacramento
2018-01-01,WN,6322,Burbank,Sacramento
2018-01-01,WN,6437,Burbank,Sacramento
2018-01-01,WN,6455,Burbank,Sacramento
2018-01-01,WN,1221,Baltimore,Albuquerque
2018-01-01,WN,132,Baltimore,Albany
2018-01-01,WN,156,Baltimore,Albany
2018-01-01,WN,1755,Baltimore,Albany
2018-01-01,WN,2003,Baltimore,Albany
2018-01-01,WN,5737,Baltimore,Albany
2018-01-01,WN,137,Baltimore,Atlanta
2018-01-01,WN,168,Baltimore,Atlanta
2018-01-01,WN,171,Baltimore,Atlanta
2018-01-01,WN,1027,Baltimore,Atlanta
2018-01-01,WN,1506,Baltimore,Atlanta
2018-01-01,WN,1638,Baltimore,Atlanta
2018-01-01,WN,1704,Baltimore,Atlanta
2018-01-01,WN,256,Baltimore,Austin
2018-01-01,WN,4096,Baltimore,Austin
2018-01-01,WN,502,Baltimore,Hartford
2018-01-01,WN,545,Baltimore,Hartford
2018-01-01,WN,2045,Baltimore,Hartford
2018-01-01,WN,2049,Baltimore,Hartford
2018-01-01,WN,5489,Baltimore,Hartford
2018-01-01,WN,5823,Baltimore,Hartford
2018-01-01,WN,5976,Baltimore,Hartford
2018-01-01,WN,136,Baltimore,Birmingham
2018-01-01,WN,491,Baltimore,Nashville
2018-01-01,WN,564,Baltimore,Nashville
2018-01-01,WN,586,Baltimore,Nashville
2018-01-01,WN,1086,Baltimore,Nashville
2018-01-01,WN,1982,Baltimore,Nashville
2018-01-01,WN,6194,Baltimore,Nashville
2018-01-01,WN,4,Baltimore,Boston
2018-01-01,WN,253,Baltimore,Boston
2018-01-01,WN,312,Baltimore,Boston
2018-01-01,WN,380,Baltimore,Boston
2018-01-01,WN,391,Baltimore,Boston
2018-01-01,WN,436,Baltimore,Boston
2018-01-01,WN,596,Baltimore,Boston
2018-01-01,WN,1245,Baltimore,Boston
2018-01-01,WN,5530,Baltimore,Boston
2018-01-01,WN,5712,Baltimore,Boston
2018-01-01,WN,407,Baltimore,Buffalo
2018-01-01,WN,483,Baltimore,Buffalo
2018-01-01,WN,1581,Baltimore,Buffalo
2018-01-01,WN,1625,Baltimore,Buffalo
2018-01-01,WN,1871,Baltimore,Buffalo
2018-01-01,WN,5647,Baltimore,Buffalo
2018-01-01,WN,239,Baltimore,Charleston
2018-01-01,WN,566,Baltimore,Charleston
2018-01-01,WN,1302,Baltimore,Charleston
2018-01-01,WN,5388,Baltimore,Charleston
2018-01-01,WN,192,Baltimore,Cleveland
2018-01-01,WN,326,Baltimore,Cleveland
2018-01-01,WN,1019,Baltimore,Cleveland
2018-01-01,WN,887,Baltimore,Charlotte
2018-01-01,WN,1759,Baltimore,Charlotte
2018-01-01,WN,1948,Baltimore,Charlotte
2018-01-01,WN,236,Baltimore,Columbus
2018-01-01,WN,266,Baltimore,Columbus
2018-01-01,WN,517,Baltimore,Columbus
2018-01-01,WN,5503,Baltimore,Columbus
2018-01-01,WN,379,Baltimore,Cincinnati/Covington
2018-01-01,WN,470,Baltimore,Cincinnati/Covington
2018-01-01,WN,561,Baltimore,Cincinnati/Covington
2018-01-01,WN,350,Baltimore,Dallas
2018-01-01,WN,440,Baltimore,Dallas
2018-01-01,WN,1711,Baltimore,Dallas
2018-01-01,WN,4027,Baltimore,Dallas
2018-01-01,WN,465,Baltimore,Denver
2018-01-01,WN,547,Baltimore,Denver
2018-01-01,WN,1813,Baltimore,Denver
2018-01-01,WN,4080,Baltimore,Denver
2018-01-01,WN,5382,Baltimore,Denver
2018-01-01,WN,283,Baltimore,Detroit
2018-01-01,WN,385,Baltimore,Detroit
2018-01-01,WN,1545,Baltimore,Detroit
2018-01-01,WN,1710,Baltimore,Detroit
2018-01-01,WN,243,Baltimore,Fort Lauderdale
2018-01-01,WN,473,Baltimore,Fort Lauderdale
2018-01-01,WN,1308,Baltimore,Fort Lauderdale
2018-01-01,WN,1510,Baltimore,Fort Lauderdale
2018-01-01,WN,2042,Baltimore,Fort Lauderdale
2018-01-01,WN,2317,Baltimore,Fort Lauderdale
2018-01-01,WN,5680,Baltimore,Fort Lauderdale
2018-01-01,WN,5751,Baltimore,Fort Lauderdale
2018-01-01,WN,6169,Baltimore,Fort Lauderdale
2018-01-01,WN,6292,Baltimore,Fort Lauderdale
2018-01-01,WN,6415,Baltimore,Fort Lauderdale
2018-01-01,WN,460,Baltimore,Grand Rapids
2018-01-01,WN,26,Baltimore,Houston
2018-01-01,WN,187,Baltimore,Houston
2018-01-01,WN,1481,Baltimore,Houston
2018-01-01,WN,6421,Baltimore,Houston
2018-01-01,WN,275,Baltimore,Indianapolis
2018-01-01,WN,1599,Baltimore,Indianapolis
2018-01-01,WN,1764,Baltimore,Indianapolis
2018-01-01,WN,34,Baltimore,Islip
2018-01-01,WN,5646,Baltimore,Islip
2018-01-01,WN,5667,Baltimore,Islip
2018-01-01,WN,5975,Baltimore,Islip
2018-01-01,WN,5997,Baltimore,Islip
2018-01-01,WN,528,Baltimore,Jacksonville
2018-01-01,WN,1568,Baltimore,Jacksonville
2018-01-01,WN,4106,Baltimore,Jacksonville
2018-01-01,WN,593,Baltimore,Las Vegas
2018-01-01,WN,1644,Baltimore,Las Vegas
2018-01-01,WN,1780,Baltimore,Las Vegas
2018-01-01,WN,1991,Baltimore,Las Vegas
2018-01-01,WN,4244,Baltimore,Las Vegas
2018-01-01,WN,449,Baltimore,Los Angeles
2018-01-01,WN,1235,Baltimore,Los Angeles
2018-01-01,WN,1685,Baltimore,Los Angeles
2018-01-01,WN,49,Baltimore,Kansas City
2018-01-01,WN,714,Baltimore,Kansas City
2018-01-01,WN,333,Baltimore,Orlando
2018-01-01,WN,396,Baltimore,Orlando
2018-01-01,WN,533,Baltimore,Orlando
2018-01-01,WN,976,Baltimore,Orlando
2018-01-01,WN,1726,Baltimore,Orlando
2018-01-01,WN,1815,Baltimore,Orlando
2018-01-01,WN,2034,Baltimore,Orlando
2018-01-01,WN,4627,Baltimore,Orlando
2018-01-01,WN,5677,Baltimore,Orlando
2018-01-01,WN,5695,Baltimore,Orlando
2018-01-01,WN,185,Baltimore,Chicago
2018-01-01,WN,290,Baltimore,Chicago
2018-01-01,WN,298,Baltimore,Chicago
2018-01-01,WN,364,Baltimore,Chicago
2018-01-01,WN,1257,Baltimore,Chicago
2018-01-01,WN,1504,Baltimore,Chicago
2018-01-01,WN,1700,Baltimore,Chicago
2018-01-01,WN,2022,Baltimore,Memphis
2018-01-01,WN,160,Baltimore,Manchester
2018-01-01,WN,240,Baltimore,Manchester
2018-01-01,WN,652,Baltimore,Manchester
2018-01-01,WN,795,Baltimore,Manchester
2018-01-01,WN,1822,Baltimore,Manchester
2018-01-01,WN,1845,Baltimore,Manchester
2018-01-01,WN,4506,Baltimore,Manchester
2018-01-01,WN,126,Baltimore,Milwaukee
2018-01-01,WN,453,Baltimore,Milwaukee
2018-01-01,WN,959,Baltimore,Milwaukee
2018-01-01,WN,600,Baltimore,Minneapolis
2018-01-01,WN,951,Baltimore,Minneapolis
2018-01-01,WN,232,Baltimore,New Orleans
2018-01-01,WN,550,Baltimore,New Orleans
2018-01-01,WN,1812,Baltimore,New Orleans
2018-01-01,WN,4036,Baltimore,Oakland
2018-01-01,WN,5699,Baltimore,Oklahoma City
2018-01-01,WN,353,Baltimore,Norfolk
2018-01-01,WN,437,Baltimore,Norfolk
2018-01-01,WN,526,Baltimore,Norfolk
2018-01-01,WN,1690,Baltimore,Norfolk
2018-01-01,WN,1943,Baltimore,Norfolk
2018-01-01,WN,121,Baltimore,West Palm Beach
2018-01-01,WN,174,Baltimore,West Palm Beach
2018-01-01,WN,763,Baltimore,West Palm Beach
2018-01-01,WN,1860,Baltimore,West Palm Beach
2018-01-01,WN,454,Baltimore,Phoenix
2018-01-01,WN,485,Baltimore,Phoenix
2018-01-01,WN,6018,Baltimore,Phoenix
2018-01-01,WN,237,Baltimore,Pittsburgh
2018-01-01,WN,1792,Baltimore,Pittsburgh
2018-01-01,WN,1864,Baltimore,Pittsburgh
2018-01-01,WN,5708,Baltimore,Pittsburgh
2018-01-01,WN,162,Baltimore,Providence
2018-01-01,WN,474,Baltimore,Providence
2018-01-01,WN,520,Baltimore,Providence
2018-01-01,WN,1499,Baltimore,Providence
2018-01-01,WN,1615,Baltimore,Providence
2018-01-01,WN,5959,Baltimore,Providence
2018-01-01,WN,6061,Baltimore,Providence
2018-01-01,WN,6066,Baltimore,Providence
2018-01-01,WN,555,Baltimore,Portland
2018-01-01,WN,2024,Baltimore,Portland
2018-01-01,WN,6314,Baltimore,Portland
2018-01-01,WN,513,Baltimore,Raleigh
2018-01-01,WN,556,Baltimore,Raleigh
2018-01-01,WN,766,Baltimore,Raleigh
2018-01-01,WN,784,Baltimore,Raleigh
2018-01-01,WN,1382,Baltimore,Raleigh
2018-01-01,WN,1961,Baltimore,Raleigh
2018-01-01,WN,467,Baltimore,Rochester
2018-01-01,WN,584,Baltimore,Rochester
2018-01-01,WN,4584,Baltimore,Rochester
2018-01-01,WN,450,Baltimore,Fort Myers
2018-01-01,WN,489,Baltimore,Fort Myers
2018-01-01,WN,500,Baltimore,Fort Myers
2018-01-01,WN,1938,Baltimore,Fort Myers
2018-01-01,WN,1998,Baltimore,Fort Myers
2018-01-01,WN,244,Baltimore,San Diego
2018-01-01,WN,699,Baltimore,San Diego
2018-01-01,WN,463,Baltimore,San Antonio
2018-01-01,WN,6003,Baltimore,San Antonio
2018-01-01,WN,780,Baltimore,Louisville
2018-01-01,WN,1517,Baltimore,Louisville
2018-01-01,WN,1856,Baltimore,Louisville
2018-01-01,WN,5676,Baltimore,Seattle / Tacoma (SeaTac)
2018-01-01,WN,6417,Baltimore,San Jose
2018-01-01,WN,539,Baltimore,San Juan / Carolina
2018-01-01,WN,1621,Baltimore,San Juan / Carolina
2018-01-01,WN,606,Baltimore,Sacramento
2018-01-01,WN,269,Baltimore,St. Louis
2018-01-01,WN,361,Baltimore,St. Louis
2018-01-01,WN,1541,Baltimore,St. Louis
2018-01-01,WN,5670,Baltimore,St. Louis
2018-01-01,WN,400,Baltimore,Tampa
2018-01-01,WN,466,Baltimore,Tampa
2018-01-01,WN,494,Baltimore,Tampa
2018-01-01,WN,505,Baltimore,Tampa
2018-01-01,WN,518,Baltimore,Tampa
2018-01-01,WN,579,Baltimore,Tampa
2018-01-01,WN,1653,Baltimore,Tampa
2018-01-01,WN,6247,Baltimore,Tampa
2018-01-01,WN,1303,Charleston,Nashville
2018-01-01,WN,33,Charleston,Baltimore
2018-01-01,WN,240,Charleston,Baltimore
2018-01-01,WN,364,Charleston,Baltimore
2018-01-01,WN,467,Charleston,Baltimore
2018-01-01,WN,5388,Charleston,Houston
2018-01-01,WN,2006,Charleston,Chicago
2018-01-01,WN,324,Cleveland,Atlanta
2018-01-01,WN,1792,Cleveland,Atlanta
2018-01-01,WN,1556,Cleveland,Nashville
2018-01-01,WN,1760,Cleveland,Nashville
2018-01-01,WN,489,Cleveland,Baltimore
2018-01-01,WN,2022,Cleveland,Baltimore
2018-01-01,WN,6018,Cleveland,Baltimore
2018-01-01,WN,5938,Cleveland,Denver
2018-01-01,WN,560,Cleveland,Las Vegas
2018-01-01,WN,1622,Cleveland,Las Vegas
2018-01-01,WN,1019,Cleveland,Chicago
2018-01-01,WN,1730,Cleveland,Chicago
2018-01-01,WN,1877,Cleveland,Chicago
2018-01-01,WN,1905,Cleveland,Chicago
2018-01-01,WN,5739,Cleveland,Chicago
2018-01-01,WN,2012,Cleveland,Milwaukee
2018-01-01,WN,5685,Cleveland,Milwaukee
2018-01-01,WN,323,Cleveland,Phoenix
2018-01-01,WN,192,Cleveland,St. Louis
2018-01-01,WN,567,Cleveland,St. Louis
2018-01-01,WN,1948,Charlotte,Nashville
2018-01-01,WN,105,Charlotte,Baltimore
2018-01-01,WN,253,Charlotte,Baltimore
2018-01-01,WN,561,Charlotte,Baltimore
2018-01-01,WN,252,Charlotte,Dallas
2018-01-01,WN,569,Charlotte,Houston
2018-01-01,WN,1530,Charlotte,Chicago
2018-01-01,WN,1594,Charlotte,Chicago
2018-01-01,WN,144,Columbus,Atlanta
2018-01-01,WN,408,Columbus,Atlanta
2018-01-01,WN,1319,Columbus,Atlanta
2018-01-01,WN,2044,Columbus,Nashville
2018-01-01,WN,6209,Columbus,Nashville
2018-01-01,WN,396,Columbus,Boston
2018-01-01,WN,504,Columbus,Boston
2018-01-01,WN,335,Columbus,Baltimore
2018-01-01,WN,784,Columbus,Baltimore
2018-01-01,WN,1690,Columbus,Baltimore
2018-01-01,WN,6417,Columbus,Baltimore
2018-01-01,WN,567,Columbus,Dallas
2018-01-01,WN,382,Columbus,"Washington, D.C. / Arlington County"
2018-01-01,WN,5505,Columbus,"Washington, D.C. / Arlington County"
2018-01-01,WN,573,Columbus,Denver
2018-01-01,WN,163,Columbus,Fort Lauderdale
2018-01-01,WN,1572,Columbus,Las Vegas
2018-01-01,WN,5680,Columbus,Las Vegas
2018-01-01,WN,1843,Columbus,Orlando
2018-01-01,WN,5853,Columbus,Orlando
2018-01-01,WN,6252,Columbus,Orlando
2018-01-01,WN,369,Columbus,Chicago
2018-01-01,WN,544,Columbus,Chicago
2018-01-01,WN,577,Columbus,Chicago
2018-01-01,WN,616,Columbus,Chicago
2018-01-01,WN,1765,Columbus,Chicago
2018-01-01,WN,2007,Columbus,Oakland
2018-01-01,WN,5792,Columbus,Phoenix
2018-01-01,WN,1859,Columbus,Fort Myers
2018-01-01,WN,5467,Columbus,Fort Myers
2018-01-01,WN,236,Columbus,St. Louis
2018-01-01,WN,1465,Columbus,St. Louis
2018-01-01,WN,266,Columbus,Tampa
2018-01-01,WN,6271,Columbus,Tampa
2018-01-01,WN,8,Corpus Christi,Houston
2018-01-01,WN,36,Corpus Christi,Houston
2018-01-01,WN,254,Corpus Christi,Houston
2018-01-01,WN,993,Corpus Christi,Houston
2018-01-01,WN,380,Cincinnati/Covington,Baltimore
2018-01-01,WN,1245,Cincinnati/Covington,Baltimore
2018-01-01,WN,1704,Cincinnati/Covington,Baltimore
2018-01-01,WN,15,Cincinnati/Covington,Chicago
2018-01-01,WN,399,Cincinnati/Covington,Chicago
2018-01-01,WN,603,Cincinnati/Covington,Chicago
2018-01-01,WN,1292,Cincinnati/Covington,Chicago
2018-01-01,WN,1997,Cincinnati/Covington,Chicago
2018-01-01,WN,506,Dallas,Albuquerque
2018-01-01,WN,1126,Dallas,Albuquerque
2018-01-01,WN,1491,Dallas,Albuquerque
2018-01-01,WN,1597,Dallas,Albuquerque
2018-01-01,WN,1710,Dallas,Albuquerque
2018-01-01,WN,151,Dallas,Amarillo
2018-01-01,WN,414,Dallas,Amarillo
2018-01-01,WN,675,Dallas,Amarillo
2018-01-01,WN,6233,Dallas,Amarillo
2018-01-01,WN,58,Dallas,Atlanta
2018-01-01,WN,172,Dallas,Atlanta
2018-01-01,WN,711,Dallas,Atlanta
2018-01-01,WN,5812,Dallas,Atlanta
2018-01-01,WN,6041,Dallas,Atlanta
2018-01-01,WN,257,Dallas,Austin
2018-01-01,WN,265,Dallas,Austin
2018-01-01,WN,599,Dallas,Austin
2018-01-01,WN,674,Dallas,Austin
2018-01-01,WN,1220,Dallas,Austin
2018-01-01,WN,1493,Dallas,Austin
2018-01-01,WN,1500,Dallas,Austin
2018-01-01,WN,1680,Dallas,Austin
2018-01-01,WN,5402,Dallas,Austin
2018-01-01,WN,5904,Dallas,Austin
2018-01-01,WN,48,Dallas,Birmingham
2018-01-01,WN,687,Dallas,Birmingham
2018-01-01,WN,105,Dallas,Nashville
2018-01-01,WN,1622,Dallas,Nashville
2018-01-01,WN,1629,Dallas,Nashville
2018-01-01,WN,1891,Dallas,Nashville
2018-01-01,WN,1928,Dallas,Boston
2018-01-01,WN,316,Dallas,Burbank
2018-01-01,WN,500,Dallas,Baltimore
2018-01-01,WN,1510,Dallas,Baltimore
